0.050595, -0.832557, 1
-0.399274, -0.592202, 1
-0.106332, -0.174352, 1
-0.798423, 0.251010, 0
0.584692, 0.641031, 1
0.445741, 0.721023, 1
-0.204520, 0.825893, 0
-0.010078, -0.001833, 0
0.025624, 0.353524, 0
0.099473, 0.167031, 0
0.016591, -0.403732, 0
-0.145108, -0.613275, 1
-0.180822, -0.467399, 0
0.736684, 0.519330, 1
0.927128, 0.099188, 1
0.163057, 0.814901, 0
-0.273051, 0.364634, 1
0.065910, -0.688358, 1
0.005666, -0.488348, 0
-0.662455, 0.022586, 1
-0.200687, 0.363169, 0
-0.469800, 0.392701, 1
-0.504946, 0.385092, 1
0.779426, 0.314232, 1
0.352309, 0.654377, 0
0.767491, 0.557830, 1
-0.342982, 0.154843, 0
0.509520, 0.383967, 0
-0.480523, -0.424570, 1
0.695609, 0.525143, 1
0.087082, 0.728273, 0
0.326289, 0.424626, 1
-0.249140, -0.874398, 1
-0.212205, 0.126970, 0
-0.480328, -0.480558, 1
-0.296914, -0.700902, 1
0.833674, -0.379221, 1
-0.452742, 0.185983, 1
-0.724844, -0.685251, 1
-0.256187, -0.733058, 1
0.421785, 0.518888, 0
-0.215203, 0.941262, 1
0.466405, 0.181400, 1
-0.791321, -0.207306, 1
-0.393974, -0.040461, 0
-0.081704, 0.393821, 1
-0.913490, -0.057316, 1
-0.288184, -0.393819, 0
0.462126, 0.414902, 0
-0.094721, 0.295800, 0
-0.518217, -0.689162, 1
0.767286, 0.225596, 1
-0.422220, 0.776654, 0
0.295542, 0.411224, 1
0.891630, 0.407233, 1
-0.428741, -0.899690, 1
-0.800073, 0.177285, 0
0.059849, 0.118223, 0
-0.428894, 0.146358, 0
-0.939093, 0.282921, 1
0.752540, 0.523033, 1
-0.302177, -0.342182, 0
-0.181167, -0.266495, 1
-0.889645, 0.300616, 0
0.044343, 0.877641, 1
-0.473788, 0.622122, 0
0.654295, 0.152638, 0
0.621688, -0.050163, 0
-0.436138, 0.562515, 0
-0.660304, -0.544507, 1
-0.030252, -0.089045, 0
-0.444198, 0.169675, 1
-0.712102, -0.340654, 1
-0.237991, -0.651196, 1
0.871837, -0.359909, 1
0.172367, -0.309330, 1
0.373595, 0.282722, 1
0.160364, -0.482503, 0
-0.959940, -0.185341, 1
0.670136, 0.661748, 1
0.224263, -0.895808, 1
-0.310509, -0.805989, 1
0.015147, 0.245293, 0
0.363686, 0.103387, 1
-0.139056, 0.651584, 0
0.762733, 0.622953, 1
-0.654910, 0.309869, 0
