0.491394, 0.140593, 0.742756, -0.414648, -0.605735, 0.694737, -0.094944, -1.231453, 0.879380, 0.083137, -0.499011, 0.393574, 0.223760, -0.391714, 0.020017, 2.194165, -0.957341, 0.056743, 0.268382, 1.020134, 2.128269, -0.382989, 1.400489, 0.345687, 0.475901, 0.672155, 0.411439, -0.431415, 1.195205, 0.993829, -0.399156, -0.450064, 1
0.290335, -0.054581, -0.850470, 0.639808, 0.295386, -0.771936, 0.335458, 0.505596, 0.129129, -0.259220, 0.481416, -0.668918, -0.745718, 0.612067, -1.039554, 0.074341, -0.139957, 0.742821, -0.132529, -0.377182, -0.790128, -1.734030, 0.223031, 0.198982, 0.835304, 1.012191, 1.110801, -0.839825, 0.021238, 1.426322, -0.026063, -0.485565, 1
2.169286, -1.204729, -0.248726, -0.086386, -0.639795, -0.066520, -1.261167, 0.200579, -1.102803, 1.383731, 1.216676, -0.813119, -1.078510, 0.327695, 0.442227, -1.651762, -0.178545, 0.525902, 0.310525, -0.166286, 0.016412, 0.677434, -0.122704, -0.292876, 1.113759, 0.841519, 0.397750, -1.383727, 0.373445, 0.633663, 0.821983, 0.399275, 1
1.088115, 0.640749, 1.453927, 0.340835, 0.937047, 0.241003, -1.587789, -0.192734, -0.595650, 0.536300, -0.808177, 0.564515, -1.216431, -0.072693, -0.629842, 0.778274, 0.508428, 0.137574, -0.302528, 0.078340, -1.180407, -0.508071, 0.244293, -0.028749, -0.285264, 0.100527, -0.007752, 0.659794, -1.362797, -1.313625, 0.281149, 0.525447, 1
2.323217, 0.615487, 0.198334, -2.220960, -0.827405, -0.231302, -1.483794, 1.101334, 0.280462, -0.257634, 0.197921, 0.817710, -0.593720, -0.443818, 0.547430, -0.025762, -0.158504, -1.890359, -0.122456, -0.359629, 0.091653, 0.310888, -0.219066, -0.588984, -0.384140, 0.653357, 0.573654, 1.308665, -1.304841, -0.564257, 1.384967, 1.293550, 1
-0.086106, 0.532418, -1.108212, 0.736430, 0.348862, 0.225421, 0.585919, 0.989969, 0.448198, -1.421850, -0.520844, 0.414888, -0.617571, 0.909956, 0.818873, 1.157445, -0.567859, -0.830866, 0.451620, -0.409168, 0.363137, 1.158160, 0.384629, -0.928643, -0.637764, -0.083749, -1.284277, -0.022299, 0.082635, -0.279243, 0.270555, -0.065770, 1
-0.892233, -0.293244, -1.544490, -0.736650, 0.197126, 0.567724, -0.355022, 0.073305, 0.065351, 1.241302, -1.428450, 0.287699, -0.526487, -0.576364, 0.837015, 1.780111, 0.298807, -0.338953, 0.021103, -2.069856, 0.364058, -0.138732, 0.863168, 0.355214, 0.652812, -0.413403, -0.093176, 1.133630, 0.400168, 0.934366, 0.375716, 0.435739, 1
1.252025, 0.401070, -0.316913, -0.138055, 1.707576, 0.769100, -0.765367, -0.230833, 0.434795, 0.115134, -0.189357, -1.094075, 0.879976, -1.488470, 0.458593, 0.792754, -0.119302, 0.631255, -0.491765, 0.222337, -1.426309, -0.951905, 0.727315, 1.455016, 0.652018, -0.342875, -0.757857, -0.263840, 0.939670, 0.587478, -0.042195, -0.378100, 1
2.639615, 0.871658, -0.796405, -0.240069, 0.782450, 0.166284, -0.914039, -0.074423, -1.235081, 0.826589, -0.114453, -1.165312, -1.196119, 0.863678, 0.919214, 1.472187, 0.234848, 0.251478, 0.122398, -0.238320, 0.236660, 0.520380, -0.083918, -0.150648, -0.303892, 1.123877, 1.027780, -0.200787, 1.000947, 0.367081, 1.645224, 0.439787, 1
1.332548, -1.825079, -0.220661, -0.362886, -0.654983, -1.719841, 1.195638, -0.375692, 0.513819, 2.472102, 0.303974, 1.388764, -1.016742, 1.245583, 1.007011, -0.740167, -1.562764, 0.879369, -0.050023, -0.431285, 0.053742, -0.303661, 0.188881, 0.972563, -0.111959, 0.612950, 0.393751, -0.220418, -0.508310, 0.180916, -0.199875, -0.345013, 1
-0.295091, -0.026488, -0.159977, 0.863010, -0.085078, -0.657310, -0.616288, -0.007514, -0.476251, -0.290041, 1.286557, 0.662536, -0.247878, 0.875703, 0.526245, 0.045667, 0.582340, -0.180370, -0.910526, -0.113171, 1.748884, 0.542590, 0.108021, 1.483515, 0.134643, 0.204888, 1.143702, 0.030363, -0.783205, 0.806081, -0.652641, 0.911632, 1
0.721474, -1.357884, 0.042408, -0.024415, -0.229390, 0.268801, -0.235205, 0.474154, 0.346602, -0.793988, -0.944053, -0.138181, 0.366379, 0.174874, 0.667409, 1.054776, 0.621855, -0.084960, -0.264779, 0.759646, -0.808778, -0.673613, -0.845851, 1.297765, 0.570044, -0.914598, 1.137595, 0.807146, -1.210371, 0.661537, -0.036216, -0.382766, 1
2.146818, -0.187367, 0.013206, 1.174077, -0.060462, -0.004853, 0.219464, 0.646595, 0.803088, 0.961783, 0.249367, 0.620272, 0.397523, -0.632651, -0.416798, -0.467831, 0.848481, -0.545677, 0.376076, 0.495489, -0.137483, -0.826666, -0.857769, 0.198107, 1.156439, 1.108211, -0.553514, -0.092490, -0.565440, 0.152613, 0.201534, -0.176731, 1
0.982893, 0.580769, 0.046767, 0.701888, 0.926297, 0.330343, 0.061632, -1.044542, -0.204793, -0.190610, 1.136994, 1.033485, -0.232018, -0.383105, -0.612990, 0.683384, -1.507034, -0.384863, -1.491838, 0.961416, 1.195711, -0.780135, -0.644696, 0.382006, -0.467927, -1.723324, 0.650515, 0.379503, -0.428032, -0.221151, 0.936013, 0.125396, 1
-0.136733, -0.369653, -0.265977, -0.031562, 0.634184, -0.536650, 0.547864, 0.900759, -0.269625, 1.143440, 0.620422, 0.274390, -0.416585, 0.591775, -0.469210, 0.541587, -0.164905, 0.674844, 1.019544, 1.031163, -0.028164, -0.765947, -0.951501, -0.738577, -0.395643, -0.131464, 0.399784, -0.151838, 0.379341, -0.363641, -1.482533, 0.821694, 1
1.551592, 0.556526, -0.577935, 0.589947, 0.179913, 0.583680, 0.094877, 0.101176, -1.116281, 0.161587, -0.917009, 0.768194, 0.311874, 0.261352, 0.194517, 0.912229, 0.598754, 0.001832, 0.631500, 0.344759, -0.549926, 0.424202, -0.201065, 2.371209, -0.202104, -0.021654, -0.814406, -0.163224, -0.892189, 0.539466, -0.490820, -0.752942, 1
1.888794, -1.055573, -0.478202, -0.354974, 0.207320, -0.507153, -0.209878, -1.048566, 0.398595, 1.534322, -0.031461, 0.190107, 0.292881, -1.610727, 0.228183, 0.023854, -0.516911, -0.210856, -1.867247, 0.152060, -0.516062, -0.561554, 0.128380, -1.578199, -1.018292, 0.649381, 0.056858, -0.399994, 0.945559, 0.022500, -1.065290, -0.752089, 1
