-2.722214, -0.557559, -0.611509, -1.525004, 0.864189, 2.672827, -2.914217, 3.343077, 1
0.958443, -0.287028, 5.181544, 2.897790, 2.708370, 0.723590, 4.038764, 2.940907, 1
-0.056738, 3.472989, 4.388762, 0.228019, 1.692713, -2.506224, 3.493546, -0.607728, 1
1.734739, 0.589884, 2.335198, 0.207558, 0.784275, 1.738605, 3.272391, -4.716105, 1
-0.673028, 0.187028, -0.470148, -0.052407, 1.177711, 1.733295, -2.691888, 2.534862, 1
2.695687, 1.694074, 1.535454, 3.277880, 1.965175, 1.485608, -2.119750, 0.981996, 1
5.098944, 2.198934, -0.943246, -0.728163, -2.261491, -3.656083, -0.448693, 1.269282, 1
1.095340, 3.804058, 2.754550, -1.560604, -3.809438, 2.827894, 0.606084, 3.126822, 1
1.025118, 1.363008, 0.103401, 6.208167, -0.476352, 0.297694, 0.679488, 0.015233, 1
4.850562, -0.342907, 1.158667, 2.195265, -1.801714, -2.527446, 3.920091, -0.559904, 1
-2.041009, 2.819815, 2.245725, 1.075236, 1.183570, -2.571167, -0.056374, 0.949300, 1
0.210322, 0.714609, -0.494556, 2.556072, -1.692227, 2.414423, 3.507886, -2.423366, 1
5.405461, 4.720910, -2.617399, 1.916115, -1.523996, 3.159595, 3.630593, 4.198954, 1
0.732433, 7.546958, 0.938751, 2.460879, 1.775323, 5.125569, 0.980125, -1.253115, 1
3.349022, 1.584203, -0.906345, 3.506036, 0.565173, 0.659369, 1.845439, -1.812512, 1
-0.027285, 1.169263, 2.857149, 3.413935, -0.914426, 1.324928, -2.098281, 2.611455, 1
2.106692, -1.109701, -1.028497, -1.025378, 4.781782, 1.759729, 2.202682, 0.621073, 1
2.732103, 1.512052, -0.780747, 1.111239, -0.262844, 5.373631, 2.326822, 0.992690, 1
0.275148, -1.929008, 1.244945, 0.316013, 0.828257, 3.284769, -0.422665, -0.514965, 1
-0.829190, 1.277440, -1.772124, 1.677292, 4.558293, 1.424029, 6.334706, 1.907324, 1
-1.939531, 4.554549, -0.163168, 1.659903, -2.254340, -0.017853, 2.456454, -1.024565, 1
4.078119, 1.400361, -0.362815, -3.318498, 1.347645, -0.722539, -1.916648, 7.018037, 1
1.503859, 3.197583, 2.485868, -0.696183, -2.690758, 3.679798, 4.838916, 5.764038, 1
0.482785, 0.424862, 5.015683, 0.585299, -0.376320, 2.468866, -0.385057, 2.676695, 1
2.853080, 0.251181, 1.483436, 4.173269, 0.402118, 4.049157, -0.814464, 1.620677, 1
1.466544, 0.155209, -1.117950, -1.620111, 1.072144, 2.572991, 1.695171, 6.584365, 1
5.379203, -0.151840, -1.807227, -0.591200, 0.236614, 0.807938, -2.868047, 1.866558, 1
-3.332383, -1.556256, -1.332783, 2.685140, -1.363970, 3.175950, 4.125528, 3.493480, 1
-4.378940, -2.306007, -0.504254, 1.523082, -0.764562, 1.601190, -0.297634, 0.116633, 1
3.293302, -0.148082, 2.726762, 3.786011, -1.231172, 3.358645, 0.623942, -0.100171, 1
1.484022, -0.299819, 1.116623, 2.518579, 3.709164, 4.288477, -0.242534, 0.110929, 1
-3.882107, 3.895635, -4.052021, -1.994628, -0.561325, -0.968843, -0.375303, 2.231686, 1
0.960347, 2.795492, -0.811738, -0.457636, 2.370443, -0.730363, -2.708054, 1.910755, 1
-0.463165, 4.006433, 1.346724, 0.695196, -0.593403, -1.061765, -0.064053, -1.080427, 1
-2.588398, 2.316278, -0.381824, 4.915080, 2.527165, 1.585218, 1.993891, 1.110923, 1
-0.684075, 3.234932, 7.677253, 2.206894, 5.414404, 3.486418, -1.607948, -2.331508, 1
0.617800, -1.172474, -1.932886, 4.618951, -0.290616, -3.827676, -0.247837, 0.498856, 1
-0.789535, -0.614035, -0.192856, -1.410997, 0.468477, 3.249596, 2.439104, 3.715821, 1
3.664847, -0.977599, 0.788569, 0.093559, -1.517285, -2.504350, 2.543078, 3.705339, 1
2.842274, 0.852062, 1.663822, -0.607262, -2.297153, -0.726375, 2.783054, -2.033557, 1
-0.933080, 4.365468, 4.873311, -2.397251, 5.616885, -1.800836, -0.526590, 2.178040, 1
2.194314, -2.341729, 0.135299, 0.387207, -0.103345, 0.155751, -0.698264, -1.869655, 1
0.720868, 1.912161, 2.908530, 1.992664, -2.599770, 1.715425, -2.095692, 2.279431, 1
1.714915, 2.513159, 3.327944, 0.401667, 1.098639, 4.228231, 3.338850, 1.403315, 1
-2.087929, 2.087720, -1.688736, 0.689405, 2.439550, 5.251431, -4.338600, -0.023944, 1
-2.886699, 3.122363, 0.001834, 6.555825, 1.443220, 4.115798, 0.843642, -0.663988, 1
-3.896116, 3.031944, 1.158538, 0.795903, 0.090409, 3.034385, -3.030693, -0.378177, 1
0.344724, 1.951899, 1.952785, 1.680587, 3.895904, 0.472493, 1.726326, 1.897412, 1
1.533763, 8.373767, 0.904202, 1.709214, 7.867337, 2.701047, 3.164526, -0.144527, 1
2.858635, -1.114070, 5.023570, -4.658740, 1.973653, -0.180033, -0.946371, 2.314999, 1
4.131229, -0.836352, 2.927244, -1.879077, -1.003150, 0.866503, 0.812580, 1.926906, 1
0.275705, 4.524265, 4.873668, -1.080853, 0.056942, 2.413208, 2.370893, -0.740993, 1
1.067253, 3.631276, -4.287436, -2.731862, -1.324735, 0.176568, 3.189175, 0.531243, 1
1.439543, -1.069079, 1.124964, -0.536510, 0.084682, 0.500119, 0.014308, 2.105606, 1
4.090982, 0.535059, -2.085950, 1.248169, -0.273072, 1.624183, 1.562222, 0.865908, 1
3.191510, 1.536984, -1.338841, 0.676023, -0.627373, 1.825194, 1.543280, 0.381151, 1
3.850639, 1.675108, -0.362501, -1.845342, -0.063938, 1.738177, 0.339127, 1.403109, 1
2.805653, -0.845034, 2.203298, 1.329829, 2.202468, 3.070222, 4.681768, 4.104494, 1
3.151869, -2.791362, 3.677523, 3.409169, 2.676146, -0.560603, 3.489938, 0.100295, 1
-0.109102, 3.287304, 3.099856, 0.333287, 4.840285, 0.708616, -0.339038, -0.693124, 1
1.915041, 2.661673, 1.634472, -0.378513, 0.850259, 0.131826, 0.556033, 1.390896, 1
-0.372067, -2.450387, 1.177533, 0.357777, 2.458193, 4.125945, 2.055048, 3.893976, 1
1.171973, 2.919938, 3.256707, 2.018381, 1.229018, -1.239892, 0.979184, -1.756831, 1
0.818758, 0.375348, 1.130116, -1.642051, 1.393163, -3.694402, 0.246698, 2.734646, 1
1.113604, 2.397138, 0.256470, 0.387252, -0.442773, 1.404662, -2.651354, 5.685093, 1
-2.158334, 0.516958, -2.537384, -5.428599, -1.438930, 4.499269, 2.636526, 0.403605, 1
1.047783, 2.023813, 3.144325, -0.917453, 3.711522, 0.592651, 2.268086, 4.984356, 1
-2.080291, -1.386381, 0.696571, -0.574340, 0.905107, 0.743058, 0.323413, -3.235418, 1
1.951123, 5.795495, 0.691143, 3.440815, -0.027103, -0.121725, 0.236022, 0.870903, 1
-1.868147, -0.048216, -0.464488, -0.721597, 2.876213, 3.503176, 0.060261, 4.430105, 1
-2.056906, 0.556588, 4.160080, -0.123179, -0.316918, 0.817487, 2.747535, 3.780522, 1
-1.150031, 0.738132, -1.448346, -0.621886, 0.397288, 1.867616, 2.302059, -1.694878, 1
-0.500008, 3.354048, 0.525151, 1.253435, -1.656547, 0.029645, -3.529555, 2.695858, 1
6.419013, 0.320552, 1.675625, 1.394465, 0.069448, -1.350995, 3.807210, -0.166016, 1
-0.080628, 2.365663, 3.106093, 0.878314, 1.617188, 5.018414, 0.495754, 7.512219, 1
-0.740802, -1.074652, 3.833242, -2.150588, 2.885720, 2.761342, -3.954294, 2.130039, 1
1.271649, -3.327650, 2.759205, 3.053714, 2.180303, -2.082735, 0.851270, -0.511091, 1
2.510619, 3.453843, 2.228619, -0.203446, -0.173687, 3.239165, 9.865262, 1.851947, 1
