-0.523620, 4.336419, 0.121639, 2.486537, 1
2.732136, 2.600370, -1.184290, -1.574418, 1
1.588385, 1.133311, 1.839485, 2.378688, 1
-0.465020, 1.562826, -0.088945, 1.225415, 1
0.719721, -1.583044, 1.867536, -1.200723, 1
2.004806, 0.246650, 1.541893, 1.436071, 1
1.235135, 1.058798, 0.137269, -1.467625, 1
-2.602194, 1.484578, 3.161932, -1.426532, 1
-2.234358, 1.129834, 1.960582, 1.056262, 1
1.586148, -0.953496, 3.245487, -0.793671, 1
3.249938, 1.453619, -0.568254, 0.089914, 1
2.844473, 2.749813, 3.860223, -0.076900, 1
0.161201, -2.328578, -0.371590, -0.152229, 1
2.350254, 1.547341, 3.031968, 2.916542, 1
0.752339, -2.475295, -0.289825, -0.552039, 1
-0.072052, 2.304245, 1.377454, 2.900284, 1
-0.927990, -2.227315, 2.678664, 1.516078, 1
1.040845, 1.150907, 2.297785, -1.094370, 1
-0.175615, 1.300025, -1.285774, 0.512088, 1
-0.931045, 2.657742, -0.998459, 1.069687, 1
2.021277, 1.823621, -1.520527, 3.728763, 1
1.846547, 3.736165, 2.952901, -3.638522, 1
1.458884, 4.587144, 1.206895, 2.001838, 1
-0.305384, -0.460343, 0.235061, -0.643692, 1
0.430614, 0.138664, 1.355885, 0.380890, 1
0.852498, 1.258189, 2.308586, 1.616334, 1
0.580984, 2.570799, 3.105952, 3.003877, 1
0.900126, -0.998261, -3.055018, 1.575672, 1
-0.177280, 2.159845, 1.446447, 0.098695, 1
2.711722, -0.043528, 0.960804, -1.155750, 1
-0.366138, -0.190613, 3.174090, 1.811559, 1
2.195648, 2.450362, 1.841076, 2.106723, 1
0.429897, 2.454123, 1.730875, -0.389103, 1
0.579271, -0.184727, 3.682157, -0.160000, 1
1.784833, 0.656966, 2.086129, -1.723580, 1
0.216772, 1.316413, 2.171262, 1.852019, 1
-1.572520, 1.173892, 1.678267, -1.237584, 1
3.005635, 2.364129, -1.017617, -0.495618, 1
1.529368, -0.574306, 1.314708, 0.123043, 1
-0.720968, -1.958717, 1.543898, -0.123509, 1
0.717824, -0.017254, 1.130780, 2.520790, 1
1.156879, 1.020514, -1.764760, 3.218998, 1
2.355283, 3.023478, 0.113951, -0.181645, 1
0.383132, -0.026362, -2.424762, 2.601747, 1
-0.281675, 0.440360, -1.331396, -0.613237, 1
1.252012, -0.155397, 1.383462, 1.517093, 1
-1.163662, -0.672243, -2.109643, 1.497461, 1
-0.988564, 0.227714, 0.921965, 2.845840, 1
2.128706, 0.334327, -0.462398, 1.308877, 1
-0.690546, 0.632783, 1.791424, 1.104296, 1
-0.688325, -1.042822, 0.599611, 1.883517, 1
0.085357, -1.043296, -0.764931, 4.088122, 1
1.092546, -2.151004, -0.010413, 2.598544, 1
-1.115000, 0.237167, 1.760573, 0.493176, 1
1.343771, 3.047156, 1.300057, 0.873481, 1
0.946194, 0.339896, 0.501517, 0.286884, 1
-1.649715, 0.305866, -0.602355, 2.579189, 1
1.544416, 1.360991, 2.436281, -0.566591, 1
-0.767035, 2.247183, 0.454277, 0.245160, 1
2.495956, -1.279944, 0.632360, 1.601244, 1
2.925381, -0.309418, 0.355148, 1.540675, 1
-0.398507, 1.134881, -0.110699, -0.105445, 1
0.550894, -0.217599, 2.720258, -0.092562, 1
-1.216081, 1.915905, 5.141013, 0.932068, 1
-2.060819, 2.148132, -0.729600, 0.476625, 1
5.139375, -0.791759, 0.905704, 0.609185, 1
1.455051, -1.121232, 0.829150, -0.627028, 1
2.338885, 1.473315, -1.022718, 2.819990, 1
0.182810, 3.194977, 1.494146, 1.911699, 1
4.395214, 0.922061, 0.478079, -1.057261, 1
-1.668737, 4.545681, 0.586614, 2.229710, 1
2.164137, 2.150510, 0.215669, 0.602997, 1
0.519186, -0.912855, 0.952997, 1.376288, 1
-0.427855, -0.522423, 3.554636, 0.794027, 1
0.910315, 3.167858, -0.131863, 0.998180, 1
2.026720, -2.741838, -0.642288, 0.456823, 1
2.250546, 2.063064, -0.192354, 0.670432, 1
3.781106, 1.571685, -2.181098, 0.632812, 1
-2.547073, 2.958422, 2.552540, -0.328811, 1
2.941785, 2.914295, 1.089634, 0.915577, 1
-0.169088, 2.279106, 0.945188, 1.604198, 1
0.531703, 1.990873, 0.022137, 1.382477, 1
-0.221407, 1.412443, 2.776742, 2.724936, 1
1.309130, 0.859369, 2.343267, -1.356615, 1
0.423685, 1.625450, 0.779764, 0.875695, 1
1.993529, 3.451414, 2.053899, 1.876817, 1
0.669140, 0.673113, 2.255045, -3.055564, 1
3.756580, 5.257806, 0.104539, 2.305233, 1
2.968790, 2.870921, 1.178348, 0.351091, 1
1.979089, 5.233586, 0.759799, 0.499019, 1
-0.606820, 3.204604, 0.829616, 2.811676, 1
0.593671, -0.067647, 2.892397, -0.276450, 1
0.988499, 2.353105, 3.407017, -0.236843, 1
-0.559592, 0.484522, 3.677667, -1.582644, 1
0.676354, -3.184886, 1.172423, 1.642771, 1
2.170323, 1.544809, -1.183153, 0.954707, 1
-0.264300, -0.508695, 1.170056, -0.241638, 1
2.074448, 0.349888, 0.163316, 2.292264, 1
1.529448, 0.679419, 5.271849, 0.054449, 1
1.835304, 2.847435, 2.615352, 0.251339, 1
-1.275847, 3.818050, 0.524806, -1.345624, 1
2.347600, 1.672426, -2.570634, 2.067899, 1
3.175725, 0.376661, 2.955461, -0.903087, 1
-0.071826, -0.416235, 0.414964, -1.080942, 1
2.540560, 4.047246, -0.391305, 2.086700, 1
-2.031287, -2.198702, 2.401066, 1.365579, 1
0.677688, 3.235681, 0.717459, 1.037399, 1
1.425504, 0.126466, 3.640419, 1.406361, 1
2.171615, 2.074144, 2.020348, 1.121812, 1
2.435694, 2.391328, 2.260879, -0.142003, 1
3.958446, 2.629017, 1.265758, -0.728857, 1
-0.415105, 0.655276, -0.687364, 0.977917, 1
0.313158, -1.786717, 2.733499, 1.150268, 1
0.982390, 1.585776, 0.021229, -2.415462, 1
2.491616, 0.893933, 4.416709, 0.225612, 1
-0.638351, 0.495816, 0.545794, -0.511174, 1
2.283705, -0.863797, 2.276126, 2.133435, 1
-0.397710, 1.342484, 1.251597, 1.808302, 1
1.167478, -1.449394, 0.082272, 0.209749, 1
2.444751, 5.028634, 2.605115, 0.854168, 1
0.643875, 1.355423, 1.045204, 2.162305, 1
1.925463, -1.502908, 0.956774, 0.429267, 1
1.812191, 0.598141, 2.511339, -0.444702, 1
0.943621, 2.117117, 1.573967, -0.208046, 1
1.566411, 1.005597, 0.448107, 1.295506, 1
-1.395522, -1.181221, 1.541802, -1.321957, 0
0.531799, -1.563118, -3.226953, 0.026621, 0
-2.483652, -1.747296, -1.551991, -0.038043, 0
-0.858467, -0.820738, 1.284956, 1.297781, 0
-0.185110, -0.188895, 0.419419, -1.817539, 0
-1.294121, 1.658646, -2.388022, -2.145036, 0
-0.162338, -0.149646, -2.193785, -2.090970, 0
0.542367, 0.301219, -2.606830, -2.450065, 0
0.535329, -0.374870, -1.107646, 1.016795, 0
-1.355000, -0.827810, 0.831272, -4.246983, 0
-2.727630, -2.704774, -0.697084, -3.646916, 0
-1.296881, -0.610785, -0.753048, -2.388526, 0
1.743697, -1.700557, -0.387065, -2.044778, 0
-1.632095, -2.267682, -0.975863, -2.970322, 0
-0.709082, -0.175492, 1.221109, -0.281536, 0
-0.922650, -1.120035, -0.353702, -1.678993, 0
-3.055439, -0.483406, 0.009592, 0.062371, 0
-1.648983, 1.847249, -3.204834, -1.326906, 0
-1.138083, 0.671951, -0.979103, 0.923798, 0
1.316464, -1.281013, -0.479522, -3.551930, 0
