1.901098, -0.576278, 1.471943, 0.672814, 1
-0.293981, 0.639602, 0.177253, -0.754401, 1
2.339947, 0.143637, 0.272133, -0.542138, 1
-0.251969, -0.625430, -0.955670, 0.791863, 1
3.096992, 0.177210, 0.255037, 0.592530, 1
1.372734, 0.544639, 1.183418, 0.015082, 1
3.111604, 0.247242, 0.071381, 0.098982, 1
0.553813, -1.515878, 0.434171, 1.296179, 1
1.074936, 0.219166, -0.624942, 0.105178, 1
0.872128, 0.006480, -0.103906, 1.679966, 1
1.519934, -0.866658, -0.267980, -0.460923, 1
0.854351, 1.352393, -0.349373, 0.560883, 1
1.241000, -0.351668, 1.552517, 0.890049, 1
-0.756558, -0.433019, 1.106824, -0.189861, 1
-0.527529, -0.915553, -0.285842, -0.410328, 1
1.476903, 0.443298, -0.852420, -0.096260, 1
0.331831, 1.115648, 0.344225, -1.357606, 1
0.386469, -0.417861, 1.272589, 1.186632, 1
0.640882, -0.541058, 0.826681, -0.083569, 1
1.425676, 0.863979, 1.001173, -0.631079, 1
1.547466, -1.307556, -1.513237, -1.102057, 1
1.520650, -0.269377, -0.817173, 2.291447, 1
1.462346, 0.496397, -1.056020, 0.356795, 1
1.685666, 0.322079, 0.708610, -1.244081, 1
1.208373, 0.801033, 0.000984, 0.623063, 1
0.342823, 0.278921, -0.290793, 0.214837, 1
0.333549, 0.566439, 0.494332, 0.713098, 1
0.358883, -0.662013, 0.919720, -0.505181, 1
1.385110, 0.716961, -0.820889, -0.102237, 1
0.277120, -0.131117, -0.233333, 0.094862, 1
-0.140073, -1.123476, 0.143618, 0.087076, 1
0.498087, 1.020018, 0.567601, -0.795184, 1
1.004799, -0.613212, 0.337242, -1.092092, 1
1.071435, 0.659776, -0.932735, 0.243338, 1
0.576243, 1.237108, 0.003052, 0.171725, 1
2.136668, -0.674142, -1.320786, -0.653534, 1
-0.675138, -0.733572, 0.055838, 0.032944, 1
2.822495, 1.255024, 0.932065, -0.216728, 1
0.073380, 0.029208, -0.146373, -0.239388, 1
1.661878, 1.702121, 1.509163, 0.653135, 1
1.206478, -1.117286, -0.104979, 0.337932, 1
