1.849453, -1.011399, -1.767414, 0.630868, -0.783457, -1.366061, 0.097132, -0.173120, 0.558110, 0.325034, 0.249986, 0.461832, -0.344211, -0.046092, 0.203194, -0.730198, 1
1.898132, 1.236787, 0.530401, -1.089539, 2.169803, -0.503379, -0.017235, 0.503484, -0.360009, 0.165763, 0.682280, -1.003247, 1.167749, -0.060342, 0.736529, 0.008072, 1
0.711290, -0.767777, -0.148886, -0.411758, -1.474323, 0.937392, -1.346155, 0.645407, 0.212133, 0.052177, -0.183187, -0.941596, 0.200145, 0.506260, 1.270950, -0.018290, 1
1.741160, -0.511541, 0.558074, -1.261103, -2.129261, -0.401708, 1.035977, 0.005876, 0.500104, -0.606159, -0.190092, -0.477004, -0.373789, -0.771032, 0.922389, -0.044771, 1
2.267536, -0.213247, 0.984875, 0.031658, 0.336697, 0.614354, -0.263383, 0.771067, 0.229991, 0.006037, -0.242795, 0.785504, -1.607902, 0.380084, 0.092193, 1.339213, 1
0.819517, -1.257612, -0.385379, -0.531327, -0.402897, -0.874672, -0.677422, 0.212357, -0.038080, -0.091413, 0.372243, -0.152177, 0.079428, -0.487934, -0.159993, 0.204613, 1
2.155439, -0.478789, 0.885857, 0.153376, -1.753321, 0.236707, -0.978087, 0.003953, 0.637206, 0.257401, 0.212857, 0.248934, 0.073186, -1.358431, -0.395128, 0.677049, 1
2.665931, 0.607355, -0.768265, 0.139180, 0.516450, 0.235367, 1.392806, -1.457737, 1.155092, 0.990644, 0.562671, -0.254555, 0.290137, -0.769290, -0.083039, 1.423169, 1
0.563068, 0.902761, -0.292591, 0.134485, -1.525679, 1.661753, -0.515849, 0.011973, 0.126551, 0.308793, 0.455404, 1.287544, -0.862751, -0.336210, 1.195406, -0.439225, 1
0.873743, -0.136786, 0.252398, 0.132307, 1.423589, -0.675152, -0.621914, 0.699176, 0.062484, -0.884786, -0.451139, -0.342488, 0.142567, -0.118881, 1.110300, 0.939935, 1
-0.660202, -0.177831, 1.404382, 0.946100, -0.283397, 1.243381, -0.219822, -1.665727, -2.077429, 1.070768, 0.515228, 0.550610, -0.446867, 0.505992, 0.787950, -1.801009, 1
0.594089, 0.520976, 0.417477, 0.696837, -0.183636, 1.035994, 0.714637, 0.293915, -0.453318, -0.567205, 0.336225, -0.411115, 0.566352, -0.327654, 0.864700, 0.438751, 1
-0.093529, 0.387890, -0.019599, -1.299330, -1.507618, -1.561718, 1.150871, 0.587013, 1.109268, -0.342041, -0.044153, -0.016175, 1.307340, -0.460127, -0.354652, -0.348963, 1
-0.555637, 1.491097, -0.443182, 0.200379, -0.387081, 0.092273, 0.360934, -1.688395, 0.103955, 0.510149, 0.648561, 1.122434, 1.173156, 1.249909, 0.085059, -0.559787, 1
0.532464, -0.029605, 0.657148, 1.294743, -0.256434, 0.176975, -1.479686, -0.697751, -0.658764, 1.613628, -0.660881, -0.405145, 0.747005, -1.404234, -0.415186, -0.314877, 1
-0.638754, -0.066048, 0.246151, -0.996556, 0.741026, 0.731603, -1.477951, 0.164467, 1.191600, -0.843241, -0.271827, -1.077204, -0.604133, -0.321157, -0.175688, -0.858463, 1
0.316012, -0.262954, -0.470891, -0.617658, 0.219144, -0.949344, 0.726494, -0.655750, -0.585226, 1.133355, 0.241584, 0.605393, -0.609497, 0.730906, 0.798851, 1.829821, 1
2.831501, 0.236292, -0.381039, 1.101980, 0.562929, -1.431938, -0.350254, -1.470110, -2.099948, -0.847127, 0.551072, 0.274015, -2.269412, 0.027033, -0.463659, 0.657502, 1
1.126193, -0.879567, -0.468959, -0.266853, -0.584258, 0.203342, 0.292282, 0.753841, 0.756548, 0.219421, -0.498408, 1.374760, -0.514317, -1.565591, -0.039101, 0.236815, 1
-0.371904, 0.250365, -1.859157, 0.244315, 0.646333, -0.010515, 0.172794, -0.387796, -1.202283, 0.717768, 1.201391, -1.098052, -0.642771, 0.568868, 0.034799, 2.148401, 1
1.442554, -1.207675, -0.926187, 1.328151, 0.478011, -0.225873, 1.000032, -0.036003, -0.830833, -1.208706, -0.017881, -0.197221, -0.712132, -0.321870, 0.557264, -0.384818, 1
1.024894, 0.030363, -0.098217, -1.001135, -0.119438, 0.572694, -1.093052, -0.034693, 1.387085, 0.905235, -0.125253, -0.542258, -1.067267, 0.945506, -0.428678, 0.654544, 1
-0.698490, -0.567053, -0.459264, 0.862808, 0.241561, -0.335537, -0.895920, 0.556805, 0.273142, -0.027467, 1.046472, -0.077917, 0.547573, 0.080955, -0.083623, -0.503724, 1
0.826822, -0.119237, 0.392611, 0.562980, -0.829800, 0.120826, 0.534085, 0.402019, -1.021764, -0.704878, -0.662114, 0.602205, -0.284750, -1.009179, 1.015543, -0.039583, 1
0.600821, -0.333787, -0.952577, -0.623941, 0.109359, -0.002093, 0.799787, 1.585784, 0.511795, 1.754350, 0.145595, -0.481580, 1.121689, 0.502903, -0.018944, -0.768390, 1
0.408522, 0.257533, -0.209652, 0.820719, -0.027729, -0.915417, 0.024218, 1.600816, -1.516555, 0.018704, 1.501122, 0.929147, -0.099127, 0.070652, -0.758277, 0.302722, 1
0.687756, 0.521825, -0.608540, 0.195110, 0.342543, -0.361600, -0.468464, 0.965340, -0.310723, -1.256738, 1.182890, -0.571793, -0.631413, -0.251752, 0.545123, 0.368805, 1
0.296925, 0.548180, -0.239240, 0.670878, -0.044230, -1.441306, 0.509105, 0.010643, -0.288148, 1.139015, 0.446662, 0.847318, -1.216398, 1.470666, -0.793186, -0.731857, 1
2.204227, 0.950448, -0.450083, 0.532243, -0.709697, -1.235280, -1.135671, -0.252867, -0.424305, -1.745506, 0.567904, 0.389215, 0.002866, 0.205080, 0.913808, 0.295541, 1
1.045475, -0.008298, 0.364493, 0.630129, 0.431612, 1.370396, -0.230021, 1.015392, -0.551965, -0.700037, 1.129724, -0.576275, -0.000293, 1.229718, 1.424205, -0.262614, 1
0.677986, 0.937277, -0.761428, -1.074975, -1.400904, -0.329718, -1.448142, 0.380156, -1.668385, -0.323884, 0.901573, -0.394276, 0.444400, -0.496995, -0.255022, -0.486685, 1
1.247640, -0.515543, 0.814411, 0.995613, 0.750660, -0.668285, 0.152057, -1.542380, 0.271671, 0.893276, 0.679093, 1.063259, -0.770119, -0.329823, 0.332286, -0.968921, 1
0.233322, -0.301297, 0.187904, 0.235444, -0.336165, 0.101913, 0.350684, 0.624357, 0.267052, 0.152322, -1.054224, 0.188721, -1.191314, 0.193740, -0.738124, -0.239292, 1
0.007204, 1.428530, -0.241205, 0.122527, 0.519619, 0.221915, 0.293969, 0.819856, 0.021412, 0.739787, 0.225021, 0.011189, 0.693353, 0.256899, 0.046682, 0.523293, 1
0.237319, -1.216520, -0.473115, 0.524311, -0.106831, -0.236071, -0.169489, 0.064624, -0.044239, 0.652519, 0.330810, 0.431996, 1.420172, 0.419185, 0.327523, 0.922511, 1
0.525773, 1.019584, -1.487622, -0.882315, 0.716256, 1.003069, 0.518192, 0.348892, 1.637460, -0.663080, 1.151025, -0.530689, -0.815259, 0.433050, 0.710965, 0.744693, 1
0.322799, 0.271957, -0.356009, -0.736729, 1.204176, -0.694634, -1.163570, -0.226194, 0.074368, 0.178499, -0.934114, -0.096260, -1.010733, 0.354695, 0.580158, -0.534122, 1
-0.137661, 0.154152, 0.392540, -0.781774, -1.244880, -0.503225, -0.559911, 0.082116, 0.054033, 0.006848, -0.475471, -0.366740, -1.302937, 0.317315, -1.309773, 0.098039, 1
1.305788, 0.489777, 0.012719, -0.183833, -0.821140, -0.682160, 0.666987, 0.393261, 1.076916, 0.512004, 0.765456, 1.005414, 0.269400, 0.588625, -0.126823, -0.106085, 1
0.023449, 0.555723, -1.338301, 1.349516, -1.620697, -0.955535, -0.272989, 0.335385, 0.867168, -0.889736, -0.107306, -1.098295, 0.287970, -0.884946, -1.282290, -0.698369, 1
-0.102456, -0.236593, 0.270302, -0.447798, 0.079940, -0.714941, 0.518045, 1.000721, 0.095420, 0.673083, -0.138746, 1.299354, -0.872935, 0.297598, -0.703950, 1.730033, 1
0.628922, 1.202360, -1.053492, 0.296926, 1.190361, 1.116164, 0.551117, -0.741632, 0.641286, -0.156208, -0.276012, -1.584561, -0.255606, -0.453946, -0.747662, 0.369885, 1
0.668806, -0.041660, -1.094459, -0.116544, 2.078621, -0.650606, -0.340528, 0.450062, 1.678199, -0.015056, 0.284069, -0.233428, 1.793931, -0.117491, 0.470344, 0.801711, 1
1.838668, 0.662583, -1.134110, -0.941186, -0.252168, -0.461993, -1.240990, 0.141050, 0.516149, 0.296147, -0.560657, -1.048477, -0.975184, -0.719677, -1.069376, -1.072602, 1
1.053846, 0.718617, -0.642465, 0.030704, 0.231610, 0.704178, -0.186291, 0.880924, -0.822176, 0.180825, 0.983122, 0.562043, -0.371810, 0.439647, 0.966374, -0.040974, 1
0.776420, 0.583793, 0.543850, -0.047044, 1.636220, 1.002547, -0.888181, -0.746037, 0.470188, -1.586547, 0.808934, -0.378214, -0.146013, -0.139359, 0.653707, 0.649721, 1
1.546116, 0.318381, -0.899226, 1.398312, 0.413377, -0.868467, -0.621910, 1.764434, -0.916219, -0.391600, 1.536498, 0.831291, -0.735525, 0.933136, -0.927432, -0.340053, 1
1.523618, 0.319372, -0.737211, 0.780350, 0.501411, 0.959640, 0.247535, 1.657063, 0.118394, -0.938410, -0.191282, -0.424639, -0.045297, -1.420968, -1.809855, 0.959383, 1
0.457960, -0.543032, -1.017357, -0.178440, -0.069934, 0.435420, -0.633663, 0.764082, -0.696863, 0.325650, -0.709106, -0.940462, -0.240155, -0.432360, -0.190298, 0.512549, 1
