0.838088, 0.375469, 1
-0.377863, 0.374792, 1
-0.269265, 0.667327, 0
0.224398, 0.907139, 1
0.376128, -0.043615, 1
-0.647597, -0.706691, 1
-0.908107, -0.277149, 1
-0.260950, -0.608429, 1
-0.001812, -0.411915, 0
-0.972980, -0.163724, 1
-0.226472, -0.414309, 0
0.534668, -0.442524, 0
-0.442818, -0.734597, 1
-0.827459, -0.528715, 1
0.744069, 0.548669, 1
0.427670, -0.903529, 1
-0.687971, 0.639198, 0
0.728048, -0.596078, 1
-0.637951, 0.370580, 0
-0.453308, 0.101099, 0
0.762151, 0.544881, 1
-0.618844, 0.652738, 0
0.949047, 0.154684, 1
-0.761571, 0.483715, 0
0.712159, -0.204388, 1
-0.591752, -0.678740, 1
0.470328, 0.835918, 1
-0.582269, 0.312306, 1
0.559502, -0.270240, 0
-0.048496, 0.287550, 0
0.133682, 0.313553, 0
-0.341870, 0.680375, 0
-0.585348, -0.579719, 1
0.225255, -0.896165, 1
-0.790548, 0.606411, 1
0.642214, -0.526746, 1
-0.209386, 0.391331, 1
-0.589783, 0.367806, 1
0.312989, -0.181535, 1
0.689066, -0.216683, 0
-0.345617, -0.893203, 1
-0.163443, 0.047127, 1
0.650615, -0.224668, 0
-0.420154, -0.124130, 0
-0.120833, -0.210702, 1
-0.517719, -0.364259, 1
-0.052203, 0.243376, 0
-0.369256, -0.409989, 0
0.716630, 0.421358, 1
-0.210836, 0.294331, 0
-0.054688, -0.521770, 0
-0.414973, -0.826728, 1
0.813581, 0.421584, 1
0.220400, 0.315016, 1
0.391824, 0.581080, 0
0.474580, 0.042439, 1
0.918309, 0.235579, 1
-0.156275, -0.599410, 1
0.643966, -0.497937, 1
-0.618467, 0.360597, 0
0.487444, -0.287415, 0
0.657207, -0.567243, 1
0.190815, 0.734855, 0
0.197426, 0.128527, 0
0.161049, -0.410749, 0
-0.290393, -0.364371, 0
0.631690, 0.066018, 0
-0.309944, 0.549998, 1
-0.698403, 0.533781, 0
0.325303, 0.594555, 0
-0.325020, 0.706836, 0
-0.044849, -0.401599, 0
0.310986, 0.726918, 0
-0.124648, -0.498199, 0
0.461773, -0.092196, 1
-0.722357, 0.369901, 0
-0.246162, 0.475070, 1
-0.935680, 0.208035, 0
-0.449484, 0.696010, 0
-0.725947, 0.240572, 0
0.246008, -0.424350, 0
-0.225647, 0.196597, 0
-0.251433, -0.900344, 1
-0.208849, 0.423548, 1
-0.811102, 0.332935, 0
0.603122, 0.064250, 0
0.834736, 0.064896, 1
-0.565204, -0.274108, 1
0.587449, -0.066776, 0
-0.359221, 0.651769, 0
-0.858741, 0.191295, 0
0.347779, -0.584688, 1
-0.568133, -0.406212, 1
-0.009037, 0.206220, 0
0.305876, -0.418464, 0
0.163077, 0.112368, 0
-0.672161, 0.185026, 1
-0.011428, -0.483263, 0
-0.482039, -0.408306, 1
