-0.090411, 0.231162, 1
-0.569745, 0.222436, 0
-0.531757, 0.730040, 1
0.899707, -0.078290, 0
0.132743, 0.984648, 0
0.624932, 0.510220, 0
-0.397675, -0.292530, 1
-0.206980, -0.413471, 1
-0.876449, -0.205593, 1
-0.563874, 0.622358, 1
0.807462, 0.345715, 0
-0.146480, -0.762282, 0
-0.431850, 0.099919, 1
-0.507271, 0.036394, 0
-0.170041, -0.607563, 0
-0.661940, -0.644578, 1
0.744570, 0.596070, 0
0.835607, 0.373894, 0
0.787053, -0.562068, 1
0.024462, -0.795086, 0
0.374480, 0.460588, 1
0.827273, 0.181942, 0
-0.193698, -0.319207, 1
0.419660, 0.374453, 1
-0.589154, -0.389329, 0
-0.695174, -0.631050, 1
-0.426626, -0.318088, 1
-0.628138, -0.088566, 0
0.037334, -0.657000, 0
0.236821, -0.218096, 0
0.939070, 0.072428, 0
0.510360, -0.762839, 0
-0.693804, -0.465178, 1
-0.557924, 0.680677, 1
-0.137381, -0.198288, 0
-0.049858, -0.717721, 0
-0.823835, -0.269146, 1
-0.805332, -0.412989, 1
0.341525, -0.500505, 1
-0.044039, 0.914899, 0
0.181406, 0.327824, 0
-0.173668, -0.781259, 0
0.000644, 0.609893, 0
0.135581, 0.156442, 1
0.336016, -0.354059, 1
0.393603, 0.642212, 1
0.180763, 0.835679, 1
0.322889, 0.176173, 0
0.977885, 0.055169, 0
-0.532213, -0.845951, 1
0.786023, -0.337545, 0
-0.258939, 0.127548, 1
0.161950, 0.697022, 1
0.042446, -0.656644, 0
0.024846, 0.868779, 1
-0.437903, -0.304331, 1
-0.694438, 0.067513, 0
-0.280817, 0.641578, 1
0.283791, -0.105783, 0
-0.207812, -0.951726, 1
0.108663, 0.259975, 1
-0.797676, -0.105314, 1
0.922430, -0.056616, 0
-0.977766, 0.084380, 1
-0.359594, 0.064681, 1
0.427737, 0.665252, 1
-0.066540, 0.989834, 0
-0.639079, -0.134608, 0
0.552575, -0.333517, 1
-0.691938, 0.646358, 0
-0.615455, 0.591852, 1
-0.459425, -0.666988, 0
-0.801468, -0.389036, 1
-0.613494, -0.009280, 0
-0.340762, 0.495169, 0
-0.749306, -0.138438, 0
0.804946, -0.587910, 1
0.257504, -0.554648, 1
0.476771, -0.314759, 1
-0.324925, -0.528476, 0
0.275622, -0.772350, 0
0.138007, 0.208526, 1
-0.500592, 0.446069, 0
-0.145116, -0.116046, 0
0.037921, 0.395459, 0
0.216966, 0.236453, 0
-0.772827, -0.334339, 1
0.098640, -0.522133, 1
0.527223, 0.488496, 1
-0.349008, 0.332168, 0
0.777520, 0.377356, 0
-0.406263, 0.888123, 0
0.787587, 0.268812, 0
-0.640353, 0.063208, 0
0.496462, 0.497654, 1
-0.056277, 0.126619, 0
-0.120176, 0.981644, 0
0.218098, -0.471500, 1
0.700261, 0.445271, 0
0.194161, -0.201098, 0
0.923138, -0.278616, 0
-0.712602, -0.425870, 1
-0.517374, 0.831072, 0
0.565340, 0.076364, 1
0.719195, 0.352927, 0
0.576497, -0.312130, 1
0.837508, -0.479780, 1
0.814488, -0.282667, 0
-0.498136, -0.663434, 1
-0.185877, 0.719962, 1
-0.134934, -0.485616, 1
0.165233, -0.940773, 1
0.313286, 0.088371, 0
-0.219390, 0.600684, 0
0.662501, -0.165838, 1
-0.334766, 0.354007, 0
0.221491, -0.615571, 0
-0.293066, 0.566666, 0
-0.536729, 0.123069, 0
0.810939, 0.245813, 0
-0.440013, 0.625427, 1
0.963146, 0.061852, 0
0.961993, -0.222731, 1
-0.218186, -0.172941, 0
0.291653, 0.947046, 0
-0.113714, -0.395061, 1
0.035417, 0.666896, 1
-0.794377, -0.302082, 1
-0.156955, 0.166292, 1
0.348298, -0.935464, 1
0.178301, 0.039507, 1
-0.946241, -0.010760, 1
-0.714681, -0.386254, 1
-0.385333, -0.751535, 1
0.675598, -0.423340, 0
0.025734, -0.542588, 1
0.403718, -0.682613, 0
-0.595542, -0.709996, 1
-0.077674, 0.439875, 0
0.956900, 0.127949, 0
0.122239, -0.019161, 1
0.624250, -0.529463, 0
0.045375, 0.174971, 1
-0.474231, -0.323423, 0
0.188962, 0.704070, 1
0.716084, 0.242721, 1
0.856467, 0.307976, 0
-0.750132, 0.532065, 1
0.884636, 0.275602, 0
0.592988, -0.606065, 0
0.578358, -0.484686, 0
0.833810, 0.535258, 0
-0.047558, 0.617466, 0
-0.207563, 0.761808, 1
0.465878, -0.609522, 0
0.224120, -0.840813, 0
-0.608119, 0.080588, 0
0.467164, -0.358251, 1
-0.387347, 0.351799, 0
0.917351, -0.397870, 1
-0.359847, 0.510339, 0
-0.003935, -0.781489, 0
-0.974346, -0.170125, 1
-0.198522, 0.746985, 1
-0.565582, 0.753920, 0
0.364452, 0.670457, 1
0.432266, -0.573869, 0
-0.861713, -0.101857, 1
-0.183392, 0.362408, 1
0.057331, 0.208489, 1
-0.557005, -0.475505, 0
0.850238, 0.055648, 0
0.657778, -0.483552, 0
0.277929, -0.346157, 1
-0.265041, 0.303583, 1
0.483718, -0.511272, 0
-0.027501, -0.714804, 0
-0.764286, 0.406917, 1
0.077375, 0.790853, 1
0.757054, -0.490359, 0
0.407784, 0.033593, 0
0.257749, -0.534885, 1
-0.010390, -0.907680, 1
-0.243608, -0.134096, 0
0.382351, 0.137839, 0
0.068013, -0.882690, 1
-0.558578, -0.448269, 0
-0.393961, 0.413921, 0
-0.163074, -0.158248, 0
-0.179162, -0.123957, 0
-0.333104, -0.801028, 1
-0.592147, -0.116120, 0
0.917473, 0.352062, 0
0.052806, 0.270362, 1
-0.776632, 0.518617, 1
0.249624, 0.291381, 0
0.635927, 0.691046, 0
0.104966, -0.319961, 0
0.083718, 0.925804, 0
0.556081, 0.525636, 1
0.106857, 0.818921, 1
-0.952492, 0.024330, 1
0.170983, -0.671740, 0
0.183884, -0.776211, 0
0.598622, 0.435759, 1
0.547544, -0.743645, 0
0.253505, -0.202832, 0
0.547737, -0.110568, 1
-0.511786, 0.390849, 0
0.131397, 0.593180, 0
0.518984, 0.626968, 1
0.740751, 0.343001, 0
0.849945, 0.465359, 0
0.574872, -0.043198, 1
0.284280, 0.622380, 1
0.950640, 0.165016, 0
-0.320949, 0.549262, 0
-0.399224, -0.287962, 1
0.284150, -0.851680, 0
-0.031607, -0.462345, 1
-0.054511, -0.483870, 1
0.427087, 0.433702, 1
0.026882, 0.977866, 0
-0.226400, -0.454133, 1
0.604834, -0.485649, 0
0.888868, 0.454780, 0
-0.588418, 0.263989, 0
0.086119, -0.607286, 1
0.719251, 0.036759, 1
0.557730, -0.601698, 0
-0.413979, -0.841495, 1
0.110340, 0.870172, 0
-0.592173, 0.252314, 0
-0.405136, 0.834914, 0
-0.313984, -0.498158, 0
-0.606602, 0.712899, 0
-0.520292, 0.166998, 0
0.539323, 0.661058, 0
-0.074953, -0.302508, 0
-0.656381, -0.355702, 0
0.042601, -0.679728, 0
-0.768325, -0.401729, 1
0.618994, -0.173462, 1
-0.566815, -0.694990, 1
0.328381, -0.173417, 0
-0.575692, 0.431955, 1
0.382859, -0.738966, 0
-0.266828, 0.726478, 1
-0.094668, -0.532578, 1
-0.212305, 0.687680, 1
-0.899125, -0.021861, 1
0.576410, 0.673354, 0
-0.704442, -0.170242, 0
-0.495313, -0.302745, 0
-0.267065, 0.003004, 1
-0.270518, 0.007040, 1
-0.045026, -0.278776, 0
-0.955011, 0.055848, 1
0.388398, 0.275772, 0
0.772703, -0.452514, 0
0.285367, 0.751067, 1
0.034954, -0.878456, 1
0.747339, 0.330512, 0
-0.048697, -0.979713, 1
0.518702, 0.455990, 1
-0.282458, 0.138847, 1
0.296664, 0.450477, 0
-0.858149, 0.398372, 1
-0.083416, -0.128667, 0
-0.594588, -0.149886, 0
0.228641, 0.360386, 0
0.571338, 0.273630, 1
-0.583766, 0.270701, 0
0.372980, 0.804632, 0
-0.453526, 0.145683, 0
-0.103251, 0.387072, 0
-0.282416, -0.095312, 1
