-1.152368, -0.708824, -1.408664, 0.715776, 1
-0.607513, 1.397046, 1.771892, 2.389254, 1
1.166170, 5.606908, 0.901753, 2.839604, 1
0.157074, 2.430676, 1.150059, 2.385377, 1
1.682029, -0.730363, -1.303429, 0.392733, 1
1.671673, -1.614621, -0.393228, 2.172052, 1
2.268969, -1.392567, -0.812731, 2.711393, 1
2.225850, -1.477907, -0.112700, 0.400938, 1
0.432445, 0.546017, 3.508277, 2.396055, 1
1.402882, 1.169957, 0.183620, 2.176368, 1
0.944964, 1.627306, 0.677927, -0.040397, 1
1.379316, 2.160480, 0.445415, -2.720085, 1
1.607473, 2.183283, 0.136325, -0.828583, 1
0.770507, -1.447449, 2.862605, 3.115448, 1
0.207416, 1.059488, 0.664266, 0.202041, 1
4.972493, 2.849244, 1.437582, 0.580767, 1
0.843819, 0.973159, -0.219176, 0.367174, 1
2.638062, -1.425950, 1.961977, -1.866466, 1
1.008530, -2.754335, 0.758755, 2.648797, 1
2.005416, 1.300023, 1.758379, -0.028325, 1
-0.225372, 1.222779, -1.061399, 0.396745, 1
2.915837, 2.777168, 2.403419, -1.265927, 1
0.232316, 1.266036, 0.151302, 2.810345, 1
-1.429263, 3.808873, 1.119580, 2.193217, 1
3.537876, 1.000501, 1.102398, 0.665440, 1
0.697564, -0.913598, 3.047932, 2.225267, 1
1.199185, 2.976106, 2.403619, 0.473444, 1
2.070369, 1.849935, 0.586264, -1.124337, 1
0.160501, -3.035405, 0.036551, 2.598065, 1
2.617920, 0.900898, -0.027363, -0.059435, 1
1.011138, 1.172354, 0.027196, 2.135273, 1
2.526174, -0.268641, -1.058249, -1.325678, 1
2.579875, 0.002340, 3.951914, 2.354789, 1
0.937681, 0.693101, -0.030837, 2.628765, 1
2.085071, 1.482723, 0.416485, 3.521542, 1
1.589396, 0.758240, 1.631940, -3.279324, 1
-0.027805, 1.130184, 0.483698, -1.249903, 1
0.499793, 0.301245, 0.973416, 1.257756, 1
0.707533, 0.078767, 0.561997, 2.892123, 1
0.364214, 1.797079, -1.570519, -2.271345, 1
2.361295, -1.761741, 0.244068, 3.059958, 1
1.409173, -0.269488, 0.102660, 1.547274, 1
3.318202, 1.872952, 2.635113, 0.835549, 1
-0.856079, 4.955100, 3.103005, 3.215439, 1
2.291290, 0.033584, 0.059125, -0.140157, 1
2.321889, -1.568677, 0.530905, 3.232584, 1
0.936514, 2.910343, 0.816174, -1.187732, 1
1.268246, 0.568810, 0.563919, 1.721691, 1
0.783185, 1.776239, -2.949399, 0.660225, 1
1.981973, 0.984255, 1.018419, 0.146389, 1
1.913988, 3.695311, 1.436120, 1.063486, 1
1.048038, 2.744135, 3.002994, -0.475794, 1
2.894557, 3.087169, 1.308190, -0.026507, 1
0.988115, 1.606373, 0.782523, 2.564834, 1
4.165321, 1.481743, -0.352491, -0.038255, 1
-0.320478, 2.106259, 2.610552, 0.024524, 1
2.245190, 1.011014, -0.795505, 1.431262, 1
-1.002073, 0.813193, 1.776525, 0.322677, 1
-0.358004, -0.203275, 1.855463, -1.558584, 1
1.545675, 2.002732, 1.931415, 0.023402, 1
2.587247, 3.320159, -0.613488, 0.749407, 1
2.190889, 2.052025, 2.809388, 1.015080, 1
0.921906, 0.540951, 0.819804, -3.246256, 1
1.612206, 0.890450, 1.282522, 1.043191, 1
0.410237, 2.909286, 1.387257, -0.003835, 1
1.841488, 0.023558, -1.255781, 0.822988, 1
-1.964875, 1.606554, 1.527489, 1.736804, 1
-0.425411, -0.620502, 0.612967, -0.753858, 1
3.311309, 0.840096, 0.542266, -0.435944, 1
-1.066133, 0.004810, 0.725889, 0.955180, 1
1.649332, 0.106103, 2.192020, -0.487817, 1
0.341514, 0.768515, 1.353370, -0.930611, 1
1.611346, 1.455605, 1.274127, 1.154552, 1
0.492682, 3.175342, 2.959440, 3.660768, 1
0.667339, 1.239765, 2.300513, 1.735521, 1
-1.086227, 1.586356, 1.576395, -0.077469, 1
0.670285, -1.029768, -1.073578, -1.450980, 1
2.875840, 2.355642, 0.114853, 0.275678, 1
2.408935, 2.749960, -0.383541, 1.182595, 1
1.180590, 2.203009, -3.049464, 0.623632, 1
3.418988, -1.477611, -0.225033, -0.211274, 1
-1.879049, -0.814968, 1.665008, 2.601013, 1
0.472766, 0.841998, 3.108291, 0.131087, 1
-0.577187, 1.070770, 0.224013, -0.299344, 1
1.737629, 2.611115, 6.427837, 0.985164, 1
-0.280065, -0.686586, -0.599920, -1.860099, 1
0.468777, 0.827678, 0.965087, -0.349582, 1
-1.338978, 1.214276, 1.196307, -2.404601, 1
2.051028, 1.494689, -1.231467, -0.077187, 1
-3.789264, 4.635258, 3.595611, 2.547719, 1
0.460125, 0.606373, 1.173817, 1.089566, 1
3.571304, 1.444621, -0.612813, -0.260628, 1
1.563576, 1.252234, 0.726620, 1.552769, 1
1.766604, 0.155634, 0.911498, -0.097010, 1
-0.811100, 0.779909, 3.214659, 2.879218, 1
-0.651596, 1.173341, 0.410833, 2.149194, 1
-2.437771, 2.589589, 1.600514, 0.289743, 1
3.854205, -0.853881, -0.264780, 1.320732, 1
2.355351, -0.915467, -0.496757, 0.285007, 1
