1.943684, 2.886900, -0.837128, -0.464899, 3.601364, 3.559006, 0.325079, -0.988783, 1
2.548879, 1.161338, 3.136273, 2.686212, 0.491031, -3.248351, 1.529552, 1.484876, 1
0.918832, 3.112223, 1.554532, 2.820441, -1.173343, 4.590902, 2.140862, 4.642334, 1
0.251698, 2.384462, 3.502729, 0.119089, -1.771417, 0.199110, 2.248201, -1.971684, 1
4.542452, -0.209239, 1.150037, 2.475746, 5.783750, 2.824591, -1.912535, -0.771801, 1
0.427268, 1.329653, 5.885048, -0.298851, 5.177660, 1.677843, 2.241665, 3.352921, 1
1.427351, -2.723836, 5.096025, 0.312544, 1.470126, -3.529454, 1.158779, -0.129486, 1
0.502249, -1.687042, 0.324524, 4.123275, 1.560030, 1.021404, 2.581675, 2.963774, 1
2.152479, 5.484391, 1.136611, -2.898522, 0.847128, -1.833705, 0.084094, 0.693787, 1
3.723089, -0.545315, -1.418893, 3.105357, -0.038122, -1.320942, -4.317789, -0.037375, 1
3.003797, 5.059217, -4.781448, -0.562977, -0.785934, -0.040950, 2.085093, 2.197866, 1
-2.297242, 1.044095, 4.316746, 0.246532, 1.075550, 1.417920, -2.864446, 2.203402, 1
1.383303, 3.547409, 2.542527, 2.577519, 3.593850, -0.796524, 3.402648, 1.979147, 1
-2.064367, -0.882420, -2.742690, -2.927231, 0.112887, 3.247205, 2.492781, 3.320100, 1
-1.062388, 5.198512, 3.332876, 2.652652, 1.958608, -0.797976, 1.100821, -3.064742, 1
-0.402135, 2.347577, 1.745333, -2.773656, -1.123618, 3.449142, 1.986087, 1.039349, 1
-2.415659, 0.129322, -1.356473, -0.344742, -1.491196, 1.709097, 0.395112, 7.858657, 1
0.190939, -0.854035, 1.766304, 0.784999, 3.776569, 1.112460, 3.376558, 3.376085, 1
-0.322750, 0.055201, -2.205750, 0.300358, -1.048526, 3.853658, -0.382394, -1.115349, 1
1.281127, -1.212767, 1.405738, -0.290455, 5.750325, 1.376542, 2.069910, 1.096682, 1
2.446047, -1.689349, 6.128964, -0.455415, -0.725637, -3.396838, -0.078425, 1.941219, 1
3.067809, 1.756148, -1.330919, 2.564925, 3.876945, 3.494409, -0.871743, 1.276122, 1
1.589359, 2.106241, 2.372698, 2.692553, 0.670107, 1.881077, -1.444424, 1.735864, 1
-1.011179, 0.701598, 5.292723, 0.219496, 1.949681, 1.853337, 3.751832, 1.018558, 1
-0.656705, 2.837426, -1.547135, 5.828778, 0.077942, 0.254552, 2.045920, 4.689786, 1
2.313145, 2.818663, -2.376808, 0.423238, 5.464376, 0.254453, 1.497897, 0.271873, 1
0.687251, 1.960862, 3.425811, 4.667795, 0.270487, 2.489317, -3.689061, -0.043159, 1
1.708878, -2.532218, 1.699280, -0.002664, 5.247534, 3.015303, 0.846713, -0.282796, 1
-1.745885, -0.561199, 2.289233, -2.446149, 0.393056, 4.627497, -0.505000, 1.942033, 1
-1.092880, 3.723231, 2.048582, -0.018721, 2.450904, -1.100495, -1.126085, 4.113438, 1
0.886721, -0.683452, -0.849516, 0.622845, -0.059278, -1.743733, 2.040942, 1.855038, 1
1.879611, 2.997827, 0.870204, -0.547517, -0.632997, 3.251911, 3.489781, 1.400275, 1
