0.770496, 0.451722, -0.965943, 0.351579, 0.083240, -0.572510, -0.261688, 1.419639, 1
1.111603, -1.245992, -0.935306, -0.211845, -1.086606, -0.506889, 0.776088, 1.665612, 1
1.238967, 0.950286, -0.249459, 1.129425, -0.960208, -0.946084, 0.149567, -0.194855, 1
0.772269, -0.942241, 0.517600, -0.917778, 0.413851, 1.418268, -0.012836, 0.245560, 1
0.748092, -0.949844, -0.347232, 0.049858, -1.971469, 0.570589, -0.348030, 1.177905, 1
1.142541, -1.106804, -0.402786, 0.868738, 1.190168, 0.308223, 0.019360, -0.313032, 1
0.551862, 0.195009, 1.523404, -0.411435, -0.645866, -0.168357, 0.220749, 1.649342, 1
-0.071165, -1.341163, 0.057407, 0.466459, 0.083093, -1.403838, 1.118445, 0.604395, 1
1.253249, -1.953486, 0.386744, -0.343090, 0.225161, -1.100368, -2.480435, 0.762545, 1
0.650360, 1.107074, -1.429142, -0.634574, -1.806475, -1.123957, -0.463847, 0.201103, 1
1.223867, -0.232422, 0.944572, -0.640943, 0.119943, 1.511381, 0.545532, 1.020488, 1
1.516243, 0.632171, -2.098908, 0.312051, -1.028150, -1.027570, 0.662354, -1.202529, 1
0.379160, 0.266032, -1.360833, -1.209996, -2.215910, -0.066953, 0.316660, 0.409286, 1
0.146190, -0.453478, -0.272699, 0.152594, -0.090053, -0.551725, 0.999343, 1.388500, 1
1.022196, 2.141844, 0.142332, -0.435720, -1.066970, 0.750805, 1.334485, 0.782538, 1
2.435349, 1.004285, -0.075819, -1.184655, -0.355521, 0.322982, 0.175780, -1.162847, 1
-0.251308, -1.439135, -0.008012, 0.896298, 2.214860, -0.062021, -0.288371, -1.164238, 1
0.688464, -0.017563, 0.160964, 2.292853, 0.510182, -1.405240, 0.669441, -0.590405, 1
0.416207, 0.727865, -0.449206, 1.004612, -0.381832, -0.342391, 0.054906, 0.332342, 1
1.513940, -0.453904, 1.265230, -0.030943, 1.128363, 0.685097, 0.717910, 1.034015, 1
1.522311, -0.415294, -1.141484, 0.552919, 0.425675, -0.920950, 1.289604, -0.038969, 1
0.844778, 0.975289, 0.086138, 0.117894, 0.616690, -0.235768, 0.087562, -0.630781, 1
