1.307587, -0.167976, 0.851566, 0.791439, 0.627650, 0.342577, 0.667881, -0.647377, 0.081643, 0.735815, -0.402024, -0.166402, 1.309255, 0.193354, -0.449199, 0.109902, -1.664057, -0.614448, 0.627576, 0.014757, -0.047634, 0.255470, -1.074117, 1.741260, 0.207615, -1.498133, 1.556358, 1.210644, -0.393052, -0.168814, 0.148488, 0.049399, 1
0.076543, 0.268999, 0.299134, -0.786901, 0.958223, -0.801153, 0.394583, -0.422557, 0.474062, 1.609226, 0.194327, 0.404930, 0.683379, 0.149596, -0.982878, 2.305134, 0.525576, 0.666324, -0.384880, -0.575623, -1.003396, -0.027501, 0.205368, 0.773726, -0.961016, 0.806606, 0.304263, -0.561471, 1.258628, 0.657054, -0.608450, 0.212578, 1
1.916210, -0.579701, 0.249870, -0.920628, -0.358105, -0.039339, 1.009603, 0.373536, 0.666371, 0.791167, -0.235965, -0.149367, -0.023281, -0.130785, 0.082131, 1.095534, -0.876963, -0.394130, 0.028272, 0.890828, 0.752063, 0.035839, -0.637536, 0.817307, 0.465799, 0.167834, 0.203635, 0.646517, -0.429735, 0.534482, 2.411635, 1.264619, 1
0.617342, -0.011765, 0.097652, -0.394493, -0.117171, -0.395217, -1.112529, 0.367210, -0.513284, -0.087011, -0.166789, 0.176859, 1.076652, -1.266368, -0.604847, -0.438780, 0.199283, -0.982948, -0.194902, 1.373383, 0.630863, 1.066259, 0.898396, 0.303174, 0.062703, -0.020699, -0.504393, -0.436658, -1.344712, -0.270201, -1.159107, 0.810179, 1
0.678193, 0.574490, 0.020312, -0.620705, -1.413818, -0.335082, 1.011481, -0.888588, -0.621550, -0.445016, 0.609294, 0.141462, -0.002276, 1.702739, 0.107247, 0.162206, -1.461012, -0.049635, 0.109586, 1.364725, 0.083648, 0.668681, -0.283727, 0.795130, -0.253858, 1.100397, 0.779184, -0.517275, 0.639231, -0.581096, -0.406519, 0.282335, 1
3.263822, 1.125923, 2.365876, 1.241517, 0.879759, 0.959953, -0.734992, -0.848104, 0.464662, 0.048695, 0.130441, -0.442229, 0.087052, -0.233671, -0.003997, -1.417624, -0.121747, -0.633172, -0.169200, 0.916228, 0.326214, 0.686277, -0.274592, -0.821771, -0.192596, 0.119986, 1.286300, -1.029815, 0.710296, 0.549472, -0.084423, 1.340102, 1
1.742766, -0.069677, -0.145613, 0.651640, -1.629721, 0.415910, -0.198021, 2.238508, 2.020884, -0.663198, 0.178066, -1.125704, -1.127458, -0.817507, -0.020245, -0.372341, -0.408391, -0.503239, -0.468746, -0.027475, -0.593361, 0.581344, 0.108526, -0.420265, -0.924220, -0.268796, -0.913702, 0.097730, 0.627047, -0.555590, 0.459296, 0.071927, 1
1.574680, -0.021314, -0.153113, -0.138103, 0.316921, 0.335584, -0.380889, -0.736004, -0.030929, 0.495351, 0.725970, -0.281575, 1.017339, 1.024413, -0.165088, -0.518428, 0.339834, -0.522348, 0.399546, 0.371622, -1.219550, -1.941844, 0.551935, 0.948673, -1.657472, -0.165934, 1.075175, 0.311490, 0.593415, -0.332334, -0.616129, 0.283721, 1
1.368473, 0.688159, -0.229808, 0.840632, -0.655783, 0.999223, 0.103452, 0.623692, -0.427361, 1.594087, 0.837640, -0.536628, -0.408783, 0.628000, 1.669176, -0.268600, -0.543214, 0.538240, 1.044070, -0.862455, 0.665118, -0.437036, 0.578712, -0.275814, -1.262164, -0.315028, -0.248861, 0.014096, 0.952596, -0.418783, -0.300262, -0.502535, 1
0.511572, -0.231092, 0.185091, 0.309241, -1.128374, -0.330462, 0.257781, -0.923390, -0.071033, -0.936729, 0.937595, 0.497595, -0.924608, 0.680408, 0.871871, -1.137170, 0.067004, 1.053640, 0.173656, 0.695549, -0.514438, 0.710529, 0.393144, -0.378625, -0.483912, 0.389628, 0.502108, -1.044089, 0.140759, -0.531306, 0.676684, 1.493222, 1
3.017969, 0.120517, 0.464273, 0.423474, 0.765415, 0.162770, -1.241354, -0.148676, 0.144373, -1.164600, -1.475772, -0.965559, 0.666410, -1.112488, 1.238490, -0.354508, 1.389045, -0.657796, -0.333177, -0.212195, -0.299612, 0.949056, 1.708184, 0.199032, 1.314008, 1.877727, 0.086793, 0.651095, 0.147878, 0.114207, -0.340406, 0.607239, 1
2.253333, -0.209064, -0.733892, -1.367855, 0.157861, 0.146299, -0.260169, 1.260875, -0.598215, -0.635828, -0.518527, 1.365772, 0.347151, 0.793144, -0.211546, 0.296244, 1.088430, -0.802462, 0.948687, 0.074280, 0.029931, 0.398218, 0.897222, 0.265184, 1.074114, 0.169797, -0.351917, 0.045897, -0.045170, 0.728024, 0.242800, 0.051525, 1
1.471853, 0.140956, 1.497625, 0.756218, -0.614685, -1.321554, -0.638106, 0.140603, -0.818854, 0.144705, 0.527292, 0.818843, 0.300146, 0.306597, 0.413184, 0.002013, 0.464566, -0.060275, 0.629078, -0.553615, -1.401086, 0.487677, 0.076958, 0.249002, 0.081748, -0.809048, 0.212624, -0.728132, -0.618038, 0.262779, 0.268972, 1.135587, 1
